metric,value
n_events,100000000
n_hits_in_crystal,27021
n_hits_direct,27021
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07008367825
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,std

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
609,154,0.0003994258706,154,0,0
610,3,7.781023454e-06,3,0,0
611,4,1.037469794e-05,4,0,0
612,1,2.593674485e-06,1,0,0
613,1,2.593674485e-06,1,0,0
614,1,2.593674485e-06,1,0,0
615,3,7.781023454e-06,3,0,0
616,2,5.187348969e-06,2,0,0
617,2,5.187348969e-06,2,0,0
618,0,0,0,0,0
619,0,0,0,0,0
620,0,0,0,0,0
621,1,2.593674485e-06,1,0,0
622,2,5.187348969e-06,2,0,0
623,3,7.781023454e-06,3,0,0
624,1,2.593674485e-06,1,0,0
625,0,0,0,0,0
626,1,2.593674485e-06,1,0,0
627,0,0,0,0,0
628,0,0,0,0,0
629,0,0,0,0,0
630,2,5.187348969e-06,2,0,0
631,1,2.593674485e-06,1,0,0
632,1,2.593674485e-06,1,0,0
633,3,7.781023454e-06,3,0,0
634,2,5.187348969e-06,2,0,0
635,1,2.593674485e-06,1,0,0
636,1,2.593674485e-06,1,0,0
637,1,2.593674485e-06,1,0,0
638,0,0,0,0,0
639,1,2.593674485e-06,1,0,0
640,1,2.593674485e-06,1,0,0
641,1,2.593674485e-06,1,0,0
642,0,0,0,0,0
643,2,5.187348969e-06,2,0,0
644,1,2.593674485e-06,1,0,0
645,1,2.593674485e-06,1,0,0
646,1,2.593674485e-06,1,0,0
647,2,5.187348969e-06,2,0,0
648,2,5.187348969e-06,2,0,0
649,2,5.187348969e-06,2,0,0
650,2,5.187348969e-06,2,0,0
651,4,1.037469794e-05,4,0,0
652,2,5.187348969e-06,2,0,0
653,1,2.593674485e-06,1,0,0
654,0,0,0,0,0
655,3,7.781023454e-06,3,0,0
656,0,0,0,0,0
657,3,7.781023454e-06,3,0,0
658,1,2.593674485e-06,1,0,0
659,2,5.187348969e-06,2,0,0
660,0,0,0,0,0
661,1,2.593674485e-06,1,0,0
662,2,5.187348969e-06,2,0,0
663,4,1.037469794e-05,4,0,0
664,2,5.187348969e-06,2,0,0
665,4,1.037469794e-05,4,0,0
666,1,2.593674485e-06,1,0,0
