E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
832.5,0.081914,0.046441
833.5,0.082001,0.046283
834.5,0.082197,0.046120
835.5,0.082504,0.045952
836.5,0.082927,0.045783
837.5,0.083470,0.045616
838.5,0.084135,0.045458
839.5,0.084928,0.045313
840.5,0.085853,0.045189
841.5,0.086913,0.045096
842.5,0.088114,0.045041
843.5,0.089458,0.045035
844.5,0.090950,0.045088
845.5,0.092591,0.045208
846.5,0.094386,0.045406
847.5,0.096336,0.045690
848.5,0.098443,0.046066
849.5,0.100707,0.046540
850.5,0.103128,0.047115
851.5,0.105706,0.047792
852.5,0.108438,0.048569
853.5,0.111323,0.049444
854.5,0.114357,0.050411
855.5,0.117535,0.051463
856.5,0.120853,0.052591
857.5,0.124305,0.053787
858.5,0.127882,0.055039
859.5,0.131579,0.056337
860.5,0.135386,0.057669
861.5,0.139293,0.059025
862.5,0.143292,0.060393
863.5,0.147371,0.061764
864.5,0.151519,0.063128
865.5,0.155725,0.064476
866.5,0.159977,0.065800
867.5,0.164263,0.067095
868.5,0.168570,0.068354
869.5,0.172886,0.069573
870.5,0.177197,0.070748
871.5,0.181492,0.071878
872.5,0.185758,0.072959
873.5,0.189982,0.073993
874.5,0.194152,0.074978
875.5,0.198256,0.075917
876.5,0.202282,0.076810
877.5,0.206219,0.077660
878.5,0.210057,0.078468
879.5,0.213784,0.079238
880.5,0.217390,0.079972
881.5,0.220867,0.080671
882.5,0.224205,0.081338
883.5,0.227395,0.081974
884.5,0.230431,0.082581
885.5,0.233303,0.083159
886.5,0.236007,0.083708
887.5,0.238536,0.084226
888.5,0.240884,0.084714
889.5,0.243047,0.085168
890.5,0.245021,0.085587
891.5,0.246803,0.085968
892.5,0.248388,0.086307
893.5,0.249777,0.086602
894.5,0.250966,0.086850
895.5,0.251955,0.087047
896.5,0.252744,0.087190
897.5,0.253334,0.087279
898.5,0.253725,0.087310
899.5,0.253919,0.087283
900.5,0.253919,0.087198
901.5,0.253727,0.087056
902.5,0.253346,0.086857
903.5,0.252780,0.086604
904.5,0.252034,0.086301
905.5,0.251111,0.085950
906.5,0.250017,0.085556
907.5,0.248757,0.085125
908.5,0.247336,0.084662
909.5,0.245760,0.084172
910.5,0.244034,0.083660
911.5,0.242165,0.083133
912.5,0.240158,0.082595
913.5,0.238019,0.082052
914.5,0.235755,0.081506
915.5,0.233370,0.080962
916.5,0.230871,0.080421
917.5,0.228263,0.079886
918.5,0.225552,0.079356
919.5,0.222742,0.078830
920.5,0.219840,0.078308
921.5,0.216849,0.077787
922.5,0.213776,0.077264
923.5,0.210623,0.076735
924.5,0.207396,0.076197
925.5,0.204100,0.075644
926.5,0.200737,0.075072
927.5,0.197313,0.074478
928.5,0.193831,0.073857
929.5,0.190295,0.073206
930.5,0.186709,0.072522
931.5,0.183078,0.071802
932.5,0.179404,0.071046
933.5,0.175691,0.070252
934.5,0.171944,0.069419
935.5,0.168167,0.068550
936.5,0.164363,0.067646
937.5,0.160537,0.066707
938.5,0.156693,0.065739
939.5,0.152834,0.064743
940.5,0.148966,0.063724
941.5,0.145092,0.062685
942.5,0.141217,0.061630
943.5,0.137345,0.060564
944.5,0.133481,0.059490
945.5,0.129628,0.058413
946.5,0.125793,0.057334
947.5,0.121978,0.056258
948.5,0.118188,0.055187
949.5,0.114428,0.054122
950.5,0.110702,0.053064
951.5,0.107013,0.052013
952.5,0.103367,0.050971
953.5,0.099768,0.049936
954.5,0.096218,0.048906
955.5,0.092722,0.047880
956.5,0.089285,0.046857
957.5,0.085909,0.045834
958.5,0.082598,0.044809
959.5,0.079355,0.043780
960.5,0.076185,0.042744
961.5,0.073091,0.041699
962.5,0.070075,0.040645
963.5,0.067141,0.039579
964.5,0.064292,0.038501
965.5,0.061532,0.037410
966.5,0.058863,0.036307
967.5,0.056289,0.035191
968.5,0.053812,0.034065
969.5,0.051435,0.032930
970.5,0.049162,0.031788
971.5,0.046996,0.030642
972.5,0.044938,0.029495
973.5,0.042993,0.028351
974.5,0.041162,0.027215
975.5,0.039448,0.026092
976.5,0.037855,0.024987
977.5,0.036384,0.023907
978.5,0.035038,0.022859
979.5,0.033820,0.021850
980.5,0.032730,0.020891
981.5,0.031772,0.019990
982.5,0.030947,0.019157
983.5,0.030256,0.018406
984.5,0.029702,0.017747
985.5,0.029284,0.017192
986.5,0.029004,0.016754
987.5,0.028863,0.016443
988.5,0.028860,0.016267
989.5,0.028996,0.016233
990.5,0.029270,0.016341
991.5,0.029681,0.016591
992.5,0.030228,0.016977
993.5,0.030908,0.017492
994.5,0.031721,0.018125
995.5,0.032664,0.018866
996.5,0.033733,0.019704
997.5,0.034925,0.020627
998.5,0.036237,0.021625
999.5,0.037663,0.022689
1000.5,0.039199,0.023809
1001.5,0.040839,0.024978
1002.5,0.042578,0.026187
1003.5,0.044410,0.027430
1004.5,0.046327,0.028701
