# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 8.786052e-02
E_keV,fluence_cm2_s
1069.0,2.412784e-07
1071.0,4.773921e-06
1073.0,2.850067e-06
1075.0,2.845621e-06
1081.0,4.029860e-06
1083.0,1.001724e-06
1085.0,5.722223e-06
1087.0,1.069524e-05
1089.0,4.471163e-06
1091.0,2.305584e-06
1093.0,1.617375e-06
1095.0,2.811336e-05
1097.0,3.160446e-06
1099.0,4.957481e-06
1101.0,4.208376e-06
1103.0,4.759623e-06
1107.0,1.125294e-06
1111.0,6.080302e-05
1113.0,7.239694e-06
1117.0,6.473073e-06
1119.0,5.968873e-06
1121.0,8.855538e-07
1123.0,1.457978e-06
1125.0,2.730985e-06
1131.0,1.624230e-06
1135.0,1.033590e-05
1137.0,1.151206e-06
1139.0,2.493994e-06
1143.0,1.446009e-06
1145.0,2.006106e-06
1147.0,1.643645e-06
1149.0,1.970378e-06
1153.0,2.664672e-05
1155.0,8.003906e-06
1157.0,6.045627e-06
1161.0,5.810882e-06
1163.0,3.348756e-06
1165.0,8.048957e-06
1167.0,7.120245e-06
1171.0,4.117301e-06
1175.0,8.621094e-06
1179.0,1.839660e-06
1183.0,2.460529e-06
1185.0,2.802633e-06
1187.0,4.901744e-06
1189.0,2.977969e-06
1191.0,5.349050e-06
1193.0,9.808519e-07
1195.0,5.335295e-06
1197.0,1.949876e-06
1199.0,5.053979e-06
1201.0,2.059388e-06
1203.0,2.274987e-06
1205.0,3.739341e-06
1211.0,2.080723e-06
1215.0,6.966252e-06
1217.0,1.094144e-05
1221.0,2.202223e-06
1223.0,4.281607e-06
1225.0,1.835083e-06
1227.0,5.531268e-06
1229.0,1.154360e-05
1237.0,7.755793e-06
1239.0,1.995868e-06
1243.0,2.358176e-06
1245.0,2.601424e-05
1247.0,2.266220e-04
1249.0,6.255132e-06
1251.0,9.199601e-07
1255.0,1.502735e-06
1259.0,5.518141e-06
1261.0,2.451348e-06
1263.0,2.362807e-06
1265.0,4.602107e-06
1271.0,1.514858e-06
1273.0,2.395025e-06
1275.0,1.705969e-06
1277.0,9.658804e-06
1281.0,2.787911e-06
1285.0,1.085689e-06
1287.0,1.463306e-04
1289.0,3.933361e-06
1291.0,1.385980e-06
1293.0,2.080002e-06
1295.0,3.208983e-06
1297.0,2.370337e-06
1309.0,1.090817e-05
1311.0,7.574325e-06
1313.0,2.848176e-06
1315.0,1.238607e-05
1317.0,8.735822e-07
1319.0,5.587870e-06
1321.0,2.362441e-06
1323.0,3.231478e-06
1325.0,1.779013e-06
1327.0,2.036758e-06
1329.0,4.665930e-06
1331.0,5.271254e-06
1339.0,4.670202e-06
1341.0,1.122076e-06
1345.0,1.251846e-06
1347.0,2.673441e-06
1349.0,2.366613e-06
1351.0,6.431467e-06
1353.0,7.517991e-07
1355.0,4.488163e-06
1357.0,4.514004e-06
1359.0,1.045172e-05
1361.0,4.950830e-06
1365.0,2.721827e-06
1371.0,1.546647e-06
1375.0,2.233222e-06
1377.0,5.307310e-06
1379.0,5.497116e-06
1383.0,2.310350e-06
1385.0,2.842999e-06
1387.0,2.813680e-06
1389.0,9.430694e-07
1393.0,4.659418e-06
1399.0,3.993146e-06
1401.0,8.043547e-06
1403.0,2.718429e-06
1409.0,2.871592e-06
1413.0,1.971621e-06
1415.0,3.153299e-06
1419.0,2.152837e-06
1423.0,1.491007e-06
1425.0,2.127387e-06
1427.0,5.085809e-06
1429.0,2.076022e-06
1431.0,6.686516e-06
1433.0,4.598667e-06
1435.0,1.948914e-06
1437.0,3.053517e-06
1439.0,2.634108e-06
1443.0,2.845025e-06
1449.0,3.296412e-06
1451.0,3.727594e-06
1455.0,4.902146e-06
1459.0,1.491353e-04
1465.0,2.706430e-06
1467.0,2.817853e-06
1469.0,1.533130e-05
1471.0,2.421690e-06
1481.0,2.070054e-06
1483.0,1.199770e-06
1491.0,1.826582e-06
1493.0,2.541126e-06
1495.0,9.644642e-05
1499.0,9.864898e-07
1501.0,8.159036e-05
1509.0,3.338761e-06
1513.0,8.988376e-07
1517.0,1.187878e-06
1527.0,2.128437e-06
1531.0,2.765947e-06
1537.0,6.383831e-06
1539.0,2.832674e-06
1543.0,5.672068e-06
1545.0,1.331303e-06
1547.0,1.143851e-06
1549.0,5.213372e-06
1553.0,4.300547e-07
1555.0,2.573945e-06
1557.0,2.007386e-05
1561.0,1.719767e-06
1563.0,1.170849e-06
1567.0,4.033761e-06
1571.0,5.547413e-06
1573.0,7.062702e-06
1577.0,3.633816e-06
1581.0,1.074512e-04
1585.0,2.597508e-06
1587.0,2.183448e-06
1589.0,4.974793e-04
1601.0,2.356577e-06
1609.0,1.475994e-05
1613.0,2.588791e-06
1615.0,1.460992e-06
1625.0,1.590862e-05
1631.0,3.860353e-04
1639.0,9.753571e-05
1657.0,2.158393e-06
1667.0,3.301054e-05
1677.0,2.276193e-05
1683.0,5.010224e-07
1687.0,1.718337e-05
1703.0,8.595992e-06
1707.0,1.263714e-06
1725.0,8.803989e-06
1733.0,1.907669e-07
1739.0,1.394876e-05
1741.0,1.680248e-06
1745.0,9.055693e-07
1759.0,1.080544e-05
1801.0,3.892953e-06
1817.0,1.545402e-06
1823.0,8.258248e-06
1843.0,1.946354e-06
1851.0,4.502057e-07
1871.0,2.483932e-06
1887.0,2.462074e-06
1907.0,4.628912e-06
1929.0,4.182776e-06
1953.0,2.122388e-05
1959.0,1.876096e-06
1965.0,9.395265e-06
